
  0%|                                                                                                                                                                                                                                                                                                | 0/100 [00:00<?, ?it/s]/home/icl2/anaconda3/lib/python3.10/site-packages/torch/cuda/memory.py:330: FutureWarning: torch.cuda.reset_max_memory_allocated now calls torch.cuda.reset_peak_memory_stats, which resets /all/ peak memory stats.
  warnings.warn(
6-1, NMSE : 0.0301971435546875, lr : 0.06
	6-2, NMSE : 0.0303497314453125, lr : 0.006
7-1, NMSE : 0.0287017822265625, lr : 0.06999999999999999
	7-2, NMSE : 0.028900146484375, lr : 0.006999999999999999
8-1, NMSE : 0.0272064208984375, lr : 0.08000000000000002
	8-2, NMSE : 0.027435302734375, lr : 0.008
9-1, NMSE : 0.0258026123046875, lr : 0.09000000000000001
	9-2, NMSE : 0.0260162353515625, lr : 0.009000000000000001
10-1, NMSE : 0.0244140625, lr : 0.1
	10-2, NMSE : 0.0246734619140625, lr : 0.01
11-1, NMSE : 0.0232391357421875, lr : 0.1
	11-2, NMSE : 0.0235443115234375, lr : 0.01
12-1, NMSE : 0.02227783203125, lr : 0.0999695413509548
	12-2, NMSE : 0.0225982666015625, lr : 0.009996954135095479
13-1, NMSE : 0.0214385986328125, lr : 0.09987820251299122
	13-2, NMSE : 0.0217742919921875, lr : 0.009987820251299122
14-1, NMSE : 0.020751953125, lr : 0.09972609476841367
	14-2, NMSE : 0.0210723876953125, lr : 0.009972609476841367
15-1, NMSE : 0.0201263427734375, lr : 0.09951340343707853
	15-2, NMSE : 0.020477294921875, lr : 0.009951340343707852
16-1, NMSE : 0.0195770263671875, lr : 0.09924038765061041
	16-2, NMSE : 0.0199432373046875, lr : 0.00992403876506104
17-1, NMSE : 0.0191192626953125, lr : 0.09890738003669029
	17-2, NMSE : 0.019439697265625, lr : 0.009890738003669028
18-1, NMSE : 0.0186920166015625, lr : 0.09851478631379983
	18-2, NMSE : 0.0190277099609375, lr : 0.009851478631379982
19-1, NMSE : 0.0182952880859375, lr : 0.09806308479691594
	19-2, NMSE : 0.018646240234375, lr : 0.009806308479691595
20-1, NMSE : 0.0179443359375, lr : 0.09755282581475769
	20-2, NMSE : 0.018310546875, lr : 0.009755282581475769
21-1, NMSE : 0.01763916015625, lr : 0.09698463103929543
	21-2, NMSE : 0.01800537109375, lr : 0.009698463103929543
22-1, NMSE : 0.0173797607421875, lr : 0.09635919272833937
	22-2, NMSE : 0.017730712890625, lr : 0.009635919272833937
23-1, NMSE : 0.01708984375, lr : 0.09567727288213004
	23-2, NMSE : 0.0174713134765625, lr : 0.009567727288213004
24-1, NMSE : 0.0168914794921875, lr : 0.09493970231495835
	24-2, NMSE : 0.0172576904296875, lr : 0.009493970231495836
25-1, NMSE : 0.0166473388671875, lr : 0.09414737964294635
	25-2, NMSE : 0.016998291015625, lr : 0.009414737964294635
26-1, NMSE : 0.0164642333984375, lr : 0.09330127018922195
	26-2, NMSE : 0.016815185546875, lr : 0.009330127018922194
27-1, NMSE : 0.016265869140625, lr : 0.0924024048078213
	27-2, NMSE : 0.0166168212890625, lr : 0.00924024048078213
28-1, NMSE : 0.0160980224609375, lr : 0.09145187862775209
	28-2, NMSE : 0.0164642333984375, lr : 0.009145187862775208
29-1, NMSE : 0.0159454345703125, lr : 0.09045084971874738
	29-2, NMSE : 0.01629638671875, lr : 0.009045084971874737
30-1, NMSE : 0.0158233642578125, lr : 0.08940053768033611
	30-2, NMSE : 0.0161590576171875, lr : 0.00894005376803361
31-1, NMSE : 0.0156707763671875, lr : 0.0883022221559489
	31-2, NMSE : 0.016021728515625, lr : 0.00883022221559489
32-1, NMSE : 0.015533447265625, lr : 0.08715724127386971
	32-2, NMSE : 0.015869140625, lr : 0.008715724127386972
33-1, NMSE : 0.0153961181640625, lr : 0.08596699001693256
	33-2, NMSE : 0.0157318115234375, lr : 0.008596699001693256
34-1, NMSE : 0.0153350830078125, lr : 0.08473291852294987
	34-2, NMSE : 0.0156402587890625, lr : 0.008473291852294987
35-1, NMSE : 0.01517486572265625, lr : 0.08345653031794292
	35-2, NMSE : 0.0154876708984375, lr : 0.008345653031794291
36-1, NMSE : 0.01507568359375, lr : 0.08213938048432697
	36-2, NMSE : 0.015380859375, lr : 0.008213938048432696
37-1, NMSE : 0.01493072509765625, lr : 0.08078307376628291
	37-2, NMSE : 0.0152435302734375, lr : 0.008078307376628291
38-1, NMSE : 0.0148773193359375, lr : 0.07938926261462366
	38-2, NMSE : 0.01519012451171875, lr : 0.007938926261462366
39-1, NMSE : 0.01476287841796875, lr : 0.07795964517353735
	39-2, NMSE : 0.01507568359375, lr : 0.007795964517353734
40-1, NMSE : 0.01468658447265625, lr : 0.07649596321166025
	40-2, NMSE : 0.014984130859375, lr : 0.007649596321166025
41-1, NMSE : 0.01461029052734375, lr : 0.07500000000000001
	41-2, NMSE : 0.01490020751953125, lr : 0.0075
42-1, NMSE : 0.0145416259765625, lr : 0.07347357813929455
	42-2, NMSE : 0.01483154296875, lr : 0.007347357813929454
43-1, NMSE : 0.01446533203125, lr : 0.07191855733945388
	43-2, NMSE : 0.014739990234375, lr : 0.007191855733945388
44-1, NMSE : 0.01441192626953125, lr : 0.07033683215379001
	44-2, NMSE : 0.014678955078125, lr : 0.007033683215379001
45-1, NMSE : 0.0143585205078125, lr : 0.0687303296707956
	45-2, NMSE : 0.01461029052734375, lr : 0.00687303296707956
46-1, NMSE : 0.01430511474609375, lr : 0.06710100716628345
	46-2, NMSE : 0.014556884765625, lr : 0.006710100716628344
47-1, NMSE : 0.01425933837890625, lr : 0.06545084971874737
	47-2, NMSE : 0.0145111083984375, lr : 0.006545084971874737
48-1, NMSE : 0.0142059326171875, lr : 0.06378186779084996
	48-2, NMSE : 0.014434814453125, lr : 0.006378186779084995
49-1, NMSE : 0.01413726806640625, lr : 0.062096094779983395
	49-2, NMSE : 0.01436614990234375, lr : 0.006209609477998339
50-1, NMSE : 0.0141143798828125, lr : 0.060395584540887975
	50-2, NMSE : 0.0143585205078125, lr : 0.006039558454088797
51-1, NMSE : 0.01407623291015625, lr : 0.058682408883346526
	51-2, NMSE : 0.01428985595703125, lr : 0.005868240888334653
52-1, NMSE : 0.0140533447265625, lr : 0.056958655048003286
	52-2, NMSE : 0.0142669677734375, lr : 0.005695865504800328
53-1, NMSE : 0.01398468017578125, lr : 0.05522642316338268
	53-2, NMSE : 0.014190673828125, lr : 0.0055226423163382676
54-1, NMSE : 0.01395416259765625, lr : 0.053487823687206275
	54-2, NMSE : 0.01416015625, lr : 0.005348782368720627
55-1, NMSE : 0.01390838623046875, lr : 0.05174497483512506
	55-2, NMSE : 0.01410675048828125, lr : 0.005174497483512506
56-1, NMSE : 0.013885498046875, lr : 0.05
	56-2, NMSE : 0.01407623291015625, lr : 0.005
57-1, NMSE : 0.01383209228515625, lr : 0.04825502516487497
	57-2, NMSE : 0.0140228271484375, lr : 0.004825502516487497
58-1, NMSE : 0.013824462890625, lr : 0.04651217631279374
	58-2, NMSE : 0.014007568359375, lr : 0.004651217631279373
59-1, NMSE : 0.0137939453125, lr : 0.04477357683661734
	59-2, NMSE : 0.01395416259765625, lr : 0.0044773576836617335
60-1, NMSE : 0.01375579833984375, lr : 0.043041344951996734
	60-2, NMSE : 0.01392364501953125, lr : 0.004304134495199673
61-1, NMSE : 0.01372528076171875, lr : 0.041317591116653486
	61-2, NMSE : 0.013885498046875, lr : 0.0041317591116653484
62-1, NMSE : 0.013702392578125, lr : 0.039604415459112044
	62-2, NMSE : 0.01385498046875, lr : 0.003960441545911205
63-1, NMSE : 0.013671875, lr : 0.03790390522001661
	63-2, NMSE : 0.013824462890625, lr : 0.003790390522001661
64-1, NMSE : 0.01366424560546875, lr : 0.036218132209150045
	64-2, NMSE : 0.01380157470703125, lr : 0.0036218132209150044
65-1, NMSE : 0.013641357421875, lr : 0.03454915028125263
	65-2, NMSE : 0.0137786865234375, lr : 0.003454915028125263
66-1, NMSE : 0.0136260986328125, lr : 0.03289899283371657
	66-2, NMSE : 0.01375579833984375, lr : 0.0032898992833716566
67-1, NMSE : 0.01361083984375, lr : 0.0312696703292044
	67-2, NMSE : 0.01372528076171875, lr : 0.00312696703292044
68-1, NMSE : 0.0135955810546875, lr : 0.02966316784621
	68-2, NMSE : 0.013702392578125, lr : 0.0029663167846209998
69-1, NMSE : 0.01357269287109375, lr : 0.028081442660546126
	69-2, NMSE : 0.01369476318359375, lr : 0.0028081442660546126
70-1, NMSE : 0.01357269287109375, lr : 0.026526421860705474
	70-2, NMSE : 0.013671875, lr : 0.0026526421860705476
71-1, NMSE : 0.0135650634765625, lr : 0.025000000000000012
	71-2, NMSE : 0.01366424560546875, lr : 0.0025000000000000014
72-1, NMSE : 0.01354217529296875, lr : 0.02350403678833976
	72-2, NMSE : 0.013641357421875, lr : 0.002350403678833976
73-1, NMSE : 0.01354217529296875, lr : 0.022040354826462667
	73-2, NMSE : 0.0136260986328125, lr : 0.0022040354826462667
74-1, NMSE : 0.0135345458984375, lr : 0.02061073738537635
	74-2, NMSE : 0.01361083984375, lr : 0.0020610737385376348
75-1, NMSE : 0.0135345458984375, lr : 0.019216926233717086
	75-2, NMSE : 0.0135955810546875, lr : 0.0019216926233717087
76-1, NMSE : 0.01351165771484375, lr : 0.017860619515673033
